,uuid,segmentid,partitionDate,device,timestamp,filedate,filetimeutc,updateTimeMs,sequenceNo,vin,tripId,localTimeMs,engineTorque,engineCoolantTemp,engineAtmosphericPressure,fileVersionNumber,steeringSpeed,engineSpeed,steeringTorque,epsLoad,brakePressure,torqueControlModeFast,torqueControlModeSlow,parkBrakeStatus,warnStatusAcc,dimmerCancel,passenger2Belt,passengerOccupied,rearLeftBelt,rearCenterBelt,rearRightBelt,accWarning,accLsfEngage,accLsfSubseg,accControlMode,accCmbsSetting,fuelUsed,lkasReady,lkasShowLane,cabinTemp,warnStatusParking,warnStatusCmbs,warnStatusEbd,engineIntakeAirTemp,compCurrent,fogLightRelay,engineEcompNe,airbagStatus,latAccel,accelPedalPos,cruiseOverride,cruiseEngaged,wheelVelLF,wheelVelRF,wheelVelLR,wheelVelRR,panicBrkAct,accStatus,odometerMiles,pasgSeatbelt,driverSeatbelt,pasgSeated,accSetSpeed,cruiseSetSpeed,tirePressureLF,tirePressureRF,tirePressureLR,tirePressureRR,outsideAirTemp,fogLightsOn,stabilityControlActEDR,tcuTrqConfCl2,engAccCancelReasonManual,tmDisplayedGear,absWheelSpeedFL,absWheelSpeedFR,absWheelSpeedRL,absWheelSpeedRR,timestamp_hr,updateTimeMs_hr
100,164104244876910103077,40119a362475ed3d4de98b555786d973,2022-01-01,3077,1641042448769,20220101,130718,1668774677451792,101,663fd3c5144fd10bd5ca6611a9a5b92d,307720220101130718,47248769,-15.8,18,727.745,2,0,1153,0.22600001,0.2,0.0,0,0,False,False,False,False,False,False,False,False,False,False,0,False,0,50.3,False,False,0,False,False,False,0,0,False,0,False,0.04807516,0,False,False,0.0,0.0,0.0,0.0,False,0,49621.44,False,False,False,11.0,0.0,34,34,33,33,11.0,True,False,0,False,4,11.2,11.24,11.5199995,11.4,2022-01-01 13:06:51.520,2022-11-18 12:31:17.451791992
101,164104244886910203077,40119a362475ed3d4de98b555786d973,2022-01-01,3077,1641042448869,20220101,130718,1668774677451797,102,663fd3c5144fd10bd5ca6611a9a5b92d,307720220101130718,47248869,-14.400001,18,727.745,2,-34,1146,0.22600001,0.2,0.0,0,0,False,False,False,False,False,False,False,False,False,False,0,False,0,50.3,False,False,0,False,False,False,0,0,False,0,False,0.33518714,0,False,False,0.0,0.0,0.0,0.0,False,0,49621.44,False,False,False,11.0,0.0,34,34,33,33,11.0,True,False,0,False,4,11.2,11.24,11.5199995,11.4,2022-01-01 13:06:51.520,2022-11-18 12:31:17.451797119
102,164104244896910303077,40119a362475ed3d4de98b555786d973,2022-01-01,3077,1641042448969,20220101,130718,1668774677451800,103,663fd3c5144fd10bd5ca6611a9a5b92d,307720220101130718,47248969,-13.400001,18,727.745,2,-1,1142,0.22600001,0.2,0.0,0,0,False,False,False,False,False,False,False,False,False,False,0,False,0,50.3,False,False,0,False,False,False,0,0,False,0,False,-0.28688884,0,False,False,0.0,0.0,0.0,0.0,False,0,49621.44,False,False,False,11.0,0.0,34,34,33,33,11.0,True,False,0,False,4,11.2,11.24,11.5199995,11.4,2022-01-01 13:06:51.520,2022-11-18 12:31:17.451800049
103,164104244906910403077,40119a362475ed3d4de98b555786d973,2022-01-01,3077,1641042449069,20220101,130718,1668774677451804,104,663fd3c5144fd10bd5ca6611a9a5b92d,307720220101130718,47249069,-12.6,18,727.745,2,0,1132,-0.10300001,0.4,0.0,0,0,False,False,False,False,False,False,False,False,False,False,0,False,0,50.8,False,False,0,False,False,False,0,0,False,0,False,0.00022315979,0,False,False,0.0,0.0,0.0,0.0,False,0,49621.44,False,False,False,10.0,0.0,34,34,33,33,11.0,True,False,0,False,4,10.07,10.12,9.98,10.059999,2022-01-01 13:06:51.520,2022-11-18 12:31:17.451803955
104,164104244916910503077,40119a362475ed3d4de98b555786d973,2022-01-01,3077,1641042449169,20220101,130718,1668774677451808,105,663fd3c5144fd10bd5ca6611a9a5b92d,307720220101130718,47249169,-11.6,18,727.745,2,11,1118,-0.10300001,0.4,0.0,0,0,False,False,False,False,False,False,False,False,False,False,0,False,0,50.8,False,False,0,False,False,False,0,0,False,0,False,-0.19118483,0,False,False,0.0,0.0,0.0,0.0,False,0,49621.44,False,False,False,10.0,0.0,34,34,33,33,11.0,True,False,0,False,4,10.07,10.12,9.98,10.059999,2022-01-01 13:06:51.520,2022-11-18 12:31:17.451808105
105,164104244926910603077,40119a362475ed3d4de98b555786d973,2022-01-01,3077,1641042449269,20220101,130718,1668774677451812,106,663fd3c5144fd10bd5ca6611a9a5b92d,307720220101130718,47249269,-10.0,18,727.745,2,-7,1104,-0.10300001,0.4,0.0,0,0,False,False,False,False,False,False,False,False,False,False,0,False,0,50.8,False,False,0,False,False,False,0,0,False,0,False,0.19163115,0,False,False,0.0,0.0,0.0,0.0,False,0,49621.44,False,False,False,10.0,0.0,34,34,33,33,11.0,True,False,0,False,4,10.07,10.12,9.98,10.059999,2022-01-01 13:06:51.520,2022-11-18 12:31:17.451812012
106,164104244936910703077,40119a362475ed3d4de98b555786d973,2022-01-01,3077,1641042449369,20220101,130718,1668774677451815,107,663fd3c5144fd10bd5ca6611a9a5b92d,307720220101130718,47249369,-9.400001,18,727.745,2,-1,1099,-0.10300001,0.4,0.0,0,0,False,False,False,False,False,False,False,False,False,False,0,False,0,50.8,False,False,0,False,False,False,0,0,False,0,False,0.00022315979,0,False,False,0.0,0.0,0.0,0.0,False,0,49621.44,False,False,False,10.0,0.0,34,34,33,33,11.0,True,False,0,False,4,10.07,10.12,9.98,10.059999,2022-01-01 13:06:51.520,2022-11-18 12:31:17.451814941
107,164104244946910803077,40119a362475ed3d4de98b555786d973,2022-01-01,3077,1641042449469,20220101,130718,1668774677451819,108,663fd3c5144fd10bd5ca6611a9a5b92d,307720220101130718,47249469,-8.2,18,727.745,2,-9,1087,-0.10300001,0.4,0.0,0,0,False,False,False,False,False,False,False,False,False,False,0,False,0,50.8,False,False,0,False,False,False,0,0,False,0,False,0.00022315979,0,False,False,0.0,0.0,0.0,0.0,False,0,49621.44,False,False,False,10.0,0.0,34,34,33,33,11.0,True,False,0,False,4,10.07,10.12,9.98,10.059999,2022-01-01 13:06:51.520,2022-11-18 12:31:17.451819092
108,164104244956910903077,40119a362475ed3d4de98b555786d973,2022-01-01,3077,1641042449569,20220101,130718,1668774677451823,109,663fd3c5144fd10bd5ca6611a9a5b92d,307720220101130718,47249569,-7.6,18,727.745,2,-22,1079,-0.91300005,1.6,0.0,0,0,False,False,False,False,False,False,False,False,False,False,0,False,0,51.3,False,False,0,False,False,False,0,0,False,0,False,-0.09548084,0,False,False,0.0,0.0,0.0,0.0,False,0,49621.44,False,False,False,9.0,0.0,34,34,33,33,11.0,True,False,0,False,4,9.19,9.19,9.13,9.059999,2022-01-01 13:06:51.520,2022-11-18 12:31:17.451822998
109,164104244966911003077,40119a362475ed3d4de98b555786d973,2022-01-01,3077,1641042449669,20220101,130718,1668774677451830,110,663fd3c5144fd10bd5ca6611a9a5b92d,307720220101130718,47249669,-6.2000003,18,727.745,2,-19,1065,-0.91300005,1.6,0.0,0,0,False,False,False,False,False,False,False,False,False,False,0,False,0,51.3,False,False,0,False,False,False,0,0,False,0,False,0.00022315979,0,False,False,0.0,0.0,0.0,0.0,False,0,49621.44,False,False,False,9.0,0.0,34,34,33,33,11.0,True,False,0,False,4,9.19,9.19,9.13,9.059999,2022-01-01 13:06:51.520,2022-11-18 12:31:17.451830078
110,164104244976911103077,40119a362475ed3d4de98b555786d973,2022-01-01,3077,1641042449769,20220101,130718,1668774677451834,111,663fd3c5144fd10bd5ca6611a9a5b92d,307720220101130718,47249769,-5.4,18,727.745,2,-52,1067,-0.91300005,1.6,0.0,0,0,False,False,False,False,False,False,False,False,False,False,0,False,0,51.3,False,False,0,False,False,False,0,0,False,0,False,-0.19118483,0,False,False,0.0,0.0,0.0,0.0,False,0,49621.44,False,False,False,9.0,0.0,34,34,33,33,11.0,True,False,0,False,4,9.19,9.19,9.13,9.059999,2022-01-01 13:06:51.520,2022-11-18 12:31:17.451833984
111,164104244986911203077,40119a362475ed3d4de98b555786d973,2022-01-01,3077,1641042449869,20220101,130718,1668774677451838,112,663fd3c5144fd10bd5ca6611a9a5b92d,307720220101130718,47249869,-4.4,18,727.745,2,-79,1056,-0.91300005,1.6,0.0,0,0,False,False,False,False,False,False,False,False,False,False,0,False,0,51.3,False,False,0,False,False,False,0,0,False,0,False,0.00022315979,0,False,False,0.0,0.0,0.0,0.0,False,0,49621.44,False,False,False,9.0,0.0,34,34,33,33,11.0,True,False,0,False,4,9.19,9.19,9.13,9.059999,2022-01-01 13:06:51.520,2022-11-18 12:31:17.451837891
112,164104244996911303077,40119a362475ed3d4de98b555786d973,2022-01-01,3077,1641042449969,20220101,130718,1668774677451842,113,663fd3c5144fd10bd5ca6611a9a5b92d,307720220101130718,47249969,-3.0,18,727.745,2,-95,1047,-0.91300005,1.6,0.0,0,0,False,False,False,False,False,False,False,False,False,False,0,False,0,51.3,False,False,0,False,False,False,0,0,False,0,False,0.00022315979,0,False,False,0.0,0.0,0.0,0.0,False,0,49621.44,False,False,False,9.0,0.0,34,34,33,33,11.0,True,False,0,False,4,9.19,9.19,9.13,9.059999,2022-01-01 13:06:51.520,2022-11-18 12:31:17.451842041
113,164104245006911403077,40119a362475ed3d4de98b555786d973,2022-01-01,3077,1641042450069,20220101,130718,1668774677451846,114,663fd3c5144fd10bd5ca6611a9a5b92d,307720220101130718,47250069,-2.8,18,727.745,2,-100,1066,-2.051,7.1,0.0,0,0,False,False,False,False,False,False,False,False,False,False,0,False,0,51.8,False,False,0,False,False,False,0,0,False,0,False,-0.47829682,0,False,False,0.0,0.0,0.0,0.0,False,0,49621.44,False,False,False,8.0,0.0,34,34,33,33,11.0,True,False,0,False,4,9.41,9.12,9.28,9.099999,2022-01-01 13:06:51.520,2022-11-18 12:31:17.451845947
114,164104245016911503077,40119a362475ed3d4de98b555786d973,2022-01-01,3077,1641042450169,20220101,130718,1668774677451849,115,663fd3c5144fd10bd5ca6611a9a5b92d,307720220101130718,47250169,-3.2,18,727.745,2,-96,1070,-2.051,7.1,0.0,0,0,False,False,False,False,False,False,False,False,False,False,0,False,0,51.8,False,False,0,False,False,False,0,0,False,0,False,-0.7654088,0,False,False,0.0,0.0,0.0,0.0,False,0,49621.44,False,False,False,8.0,0.0,34,34,33,33,11.0,True,False,0,False,4,9.41,9.12,9.28,9.099999,2022-01-01 13:06:51.520,2022-11-18 12:31:17.451849121
115,164104245026911603077,40119a362475ed3d4de98b555786d973,2022-01-01,3077,1641042450269,20220101,130718,1668774677451853,116,663fd3c5144fd10bd5ca6611a9a5b92d,307720220101130718,47250269,-4.0,18,727.745,2,-108,1079,-2.051,7.1,0.0,0,0,False,False,False,False,False,False,False,False,False,False,0,False,0,51.8,False,False,0,False,False,False,0,0,False,0,False,-0.57400084,0,False,False,0.0,0.0,0.0,0.0,False,0,49621.44,False,False,False,8.0,0.0,34,34,33,33,11.0,True,False,0,False,4,9.41,9.12,9.28,9.099999,2022-01-01 13:06:51.520,2022-11-18 12:31:17.451853027
116,164104245036911703077,40119a362475ed3d4de98b555786d973,2022-01-01,3077,1641042450369,20220101,130718,1668774677451857,117,663fd3c5144fd10bd5ca6611a9a5b92d,307720220101130718,47250369,-4.4,18,727.745,2,-117,1077,-2.051,7.1,0.0,0,0,False,False,False,False,False,False,False,False,False,False,0,False,0,51.8,False,False,0,False,False,False,0,0,False,0,False,-0.38259283,0,False,False,0.0,0.0,0.0,0.0,False,0,49621.44,False,False,False,8.0,0.0,34,34,33,33,11.0,True,False,0,False,4,9.41,9.12,9.28,9.099999,2022-01-01 13:06:51.520,2022-11-18 12:31:17.451856934
117,164104245046911803077,40119a362475ed3d4de98b555786d973,2022-01-01,3077,1641042450469,20220101,130718,1668774677451863,118,663fd3c5144fd10bd5ca6611a9a5b92d,307720220101130718,47250469,-4.0,18,727.745,2,-111,1069,-2.051,7.1,0.0,0,0,False,False,False,False,False,False,False,False,False,False,0,False,0,51.8,False,False,0,False,False,False,0,0,False,0,False,-0.7654088,0,False,False,0.0,0.0,0.0,0.0,False,0,49621.44,False,False,False,8.0,0.0,34,34,33,33,11.0,True,False,0,False,4,9.41,9.12,9.28,9.099999,2022-01-01 13:06:51.520,2022-11-18 12:31:17.451863037
118,164104245056911903077,40119a362475ed3d4de98b555786d973,2022-01-01,3077,1641042450569,20220101,130718,1668774677451871,119,663fd3c5144fd10bd5ca6611a9a5b92d,307720220101130718,47250569,-3.8,18,727.745,2,-118,1062,-1.815,8.2,0.0,0,0,False,False,False,False,False,False,False,False,False,False,0,False,0,52.2,False,False,0,False,False,False,0,0,False,0,False,-0.33474082,0,False,False,0.0,0.0,0.0,0.0,False,0,49621.44,False,False,False,9.0,0.0,34,34,33,33,11.0,True,False,0,False,4,9.059999,9.4,9.03,9.469999,2022-01-01 13:06:51.520,2022-11-18 12:31:17.451871094
119,164104245066912003077,40119a362475ed3d4de98b555786d973,2022-01-01,3077,1641042450669,20220101,130718,1668774677451877,120,663fd3c5144fd10bd5ca6611a9a5b92d,307720220101130718,47250669,-4.0,18,727.745,2,-155,1071,-1.815,8.2,0.0,0,0,False,False,False,False,False,False,False,False,False,False,0,False,0,52.2,False,False,0,False,False,False,0,0,False,0,False,-0.33474082,1,False,False,0.0,0.0,0.0,0.0,False,0,49621.44,False,False,False,9.0,0.0,34,34,33,33,11.0,True,False,0,False,4,9.059999,9.4,9.03,9.469999,2022-01-01 13:06:51.520,2022-11-18 12:31:17.451876953
120,164104245076912103077,40119a362475ed3d4de98b555786d973,2022-01-01,3077,1641042450769,20220101,130718,1668774677451881,121,663fd3c5144fd10bd5ca6611a9a5b92d,307720220101130718,47250769,8.8,18,727.745,2,-204,1086,-1.815,8.2,0.0,0,0,False,False,False,False,False,False,False,False,False,False,0,False,0,52.2,False,False,0,False,False,False,0,0,False,0,False,-0.04762884,1,False,False,0.0,0.0,0.0,0.0,False,0,49621.44,False,False,False,9.0,0.0,34,34,33,33,11.0,True,False,0,False,4,9.059999,9.4,9.03,9.469999,2022-01-01 13:06:51.520,2022-11-18 12:31:17.451881104
121,164104245086912203077,40119a362475ed3d4de98b555786d973,2022-01-01,3077,1641042450869,20220101,130718,1668774677451885,122,663fd3c5144fd10bd5ca6611a9a5b92d,307720220101130718,47250869,12.6,18,727.745,2,-208,1116,-1.815,8.2,0.0,0,0,False,False,False,False,False,False,False,False,False,False,0,False,0,52.2,False,False,0,False,False,False,0,0,False,0,False,-0.6218528,2,False,False,0.0,0.0,0.0,0.0,False,0,49621.44,False,False,False,9.0,0.0,34,34,33,33,11.0,True,False,0,False,4,9.059999,9.4,9.03,9.469999,2022-01-01 13:06:51.520,2022-11-18 12:31:17.451885010
122,164104245096912303077,40119a362475ed3d4de98b555786d973,2022-01-01,3077,1641042450969,20220101,130718,1668774677451889,123,663fd3c5144fd10bd5ca6611a9a5b92d,307720220101130718,47250969,16.6,18,727.745,2,-212,1149,-1.815,8.2,0.0,0,0,False,False,False,False,False,False,False,False,False,False,0,False,0,52.2,False,False,0,False,False,False,0,0,False,0,False,-1.8181528,4,False,False,0.0,0.0,0.0,0.0,False,0,49621.44,False,False,False,9.0,0.0,34,34,33,33,11.0,True,False,0,False,4,9.059999,9.4,9.03,9.469999,2022-01-01 13:06:51.520,2022-11-18 12:31:17.451888916
123,164104245106912403077,40119a362475ed3d4de98b555786d973,2022-01-01,3077,1641042451069,20220101,130718,1668774677451893,124,663fd3c5144fd10bd5ca6611a9a5b92d,307720220101130718,47251069,19.6,18,727.745,2,-281,1165,-2.266,17.9,0.0,0,0,False,False,False,False,False,False,False,False,False,False,0,False,0,52.7,False,False,0,False,False,False,0,0,False,0,False,-1.5788928,5,False,False,0.0,0.0,0.0,0.0,False,0,49621.44,False,False,False,9.0,0.0,34,34,33,33,10.0,True,False,0,False,4,9.21,10.13,8.99,10.12,2022-01-01 13:06:51.520,2022-11-18 12:31:17.451893066
124,164104245116912503077,40119a362475ed3d4de98b555786d973,2022-01-01,3077,1641042451169,20220101,130718,1668774677451897,125,663fd3c5144fd10bd5ca6611a9a5b92d,307720220101130718,47251169,21.800001,18,727.745,2,-204,1177,-2.266,17.9,0.0,0,0,False,False,False,False,False,False,False,False,False,False,0,False,0,52.7,False,False,0,False,False,False,0,0,False,0,False,-1.5788928,5,False,False,0.0,0.0,0.0,0.0,False,0,49621.44,False,False,False,9.0,0.0,34,34,33,33,10.0,True,False,0,False,4,9.21,10.13,8.99,10.12,2022-01-01 13:06:51.520,2022-11-18 12:31:17.451896973
125,164104245126912603077,40119a362475ed3d4de98b555786d973,2022-01-01,3077,1641042451269,20220101,130718,1668774677451901,126,663fd3c5144fd10bd5ca6611a9a5b92d,307720220101130718,47251269,21.4,18,727.745,2,0,1180,-2.266,17.9,0.0,0,0,False,False,False,False,False,False,False,False,False,False,0,False,0,52.7,False,False,0,False,False,False,0,0,False,0,False,-1.7703007,5,False,False,0.0,0.0,0.0,0.0,False,0,49621.44,False,False,False,9.0,0.0,34,34,33,33,10.0,True,False,0,False,4,9.21,10.13,8.99,10.12,2022-01-01 13:06:51.520,2022-11-18 12:31:17.451900879
126,164104245136912703077,40119a362475ed3d4de98b555786d973,2022-01-01,3077,1641042451369,20220101,130718,1668774677451905,127,663fd3c5144fd10bd5ca6611a9a5b92d,307720220101130718,47251369,19.6,18,727.745,2,184,1173,-2.266,17.9,0.0,0,0,False,False,False,False,False,False,False,False,False,False,0,False,0,52.7,False,False,0,False,False,False,0,0,False,0,False,-1.7703007,5,False,False,0.0,0.0,0.0,0.0,False,0,49621.44,False,False,False,9.0,0.0,34,34,33,33,10.0,True,False,0,False,4,9.21,10.13,8.99,10.12,2022-01-01 13:06:51.520,2022-11-18 12:31:17.451905029
127,164104245146912803077,40119a362475ed3d4de98b555786d973,2022-01-01,3077,1641042451469,20220101,130718,1668774677451908,128,663fd3c5144fd10bd5ca6611a9a5b92d,307720220101130718,47251469,18.2,18,727.745,2,257,1161,-2.266,17.9,0.0,0,0,False,False,False,False,False,False,False,False,False,False,0,False,0,52.7,False,False,0,False,False,False,0,0,False,0,False,-0.43044484,5,False,False,0.0,0.0,0.0,0.0,False,0,49621.44,False,False,False,9.0,0.0,34,34,33,33,10.0,True,False,0,False,4,9.21,10.13,8.99,10.12,2022-01-01 13:06:51.520,2022-11-18 12:31:17.451907959
128,164104245156912903077,40119a362475ed3d4de98b555786d973,2022-01-01,3077,1641042451569,20220101,130718,1668774677451912,129,663fd3c5144fd10bd5ca6611a9a5b92d,307720220101130718,47251569,17.2,18,727.745,2,96,1151,-2.2220001,6.2000003,0.0,0,0,False,False,False,False,False,False,False,False,False,False,0,False,0,53.2,False,False,0,False,False,False,0,0,False,0,False,2.2971191,5,False,False,0.0,0.0,0.0,0.0,False,0,49621.44,False,False,False,9.0,0.0,34,34,33,33,10.0,True,False,0,False,4,10.55,10.03,9.09,10.05,2022-01-01 13:06:51.520,2022-11-18 12:31:17.451912109
129,164104245166913003077,40119a362475ed3d4de98b555786d973,2022-01-01,3077,1641042451669,20220101,130718,1668774677451916,130,663fd3c5144fd10bd5ca6611a9a5b92d,307720220101130718,47251669,16.2,18,727.745,2,-227,1150,-2.2220001,6.2000003,0.0,0,0,False,False,False,False,False,False,False,False,False,False,0,False,0,53.2,False,False,0,False,False,False,0,0,False,0,False,3.254159,2,False,False,0.0,0.0,0.0,0.0,False,0,49621.44,False,False,False,9.0,0.0,34,34,33,33,10.0,True,False,0,False,4,10.55,10.03,9.09,10.05,2022-01-01 13:06:51.520,2022-11-18 12:31:17.451916016
130,164104245176913103077,40119a362475ed3d4de98b555786d973,2022-01-01,3077,1641042451769,20220101,130718,1668774677451923,131,663fd3c5144fd10bd5ca6611a9a5b92d,307720220101130718,47251769,14.6,18,727.745,2,-417,1138,-2.2220001,6.2000003,0.0,0,0,False,False,False,False,False,False,False,False,False,False,0,False,0,53.2,False,False,0,False,False,False,0,0,False,0,False,-2.0095608,4,False,False,0.0,0.0,0.0,0.0,False,0,49621.44,False,False,False,9.0,0.0,34,34,33,33,10.0,True,False,0,False,4,10.55,10.03,9.09,10.05,2022-01-01 13:06:51.520,2022-11-18 12:31:17.451923096
131,164104245186913203077,40119a362475ed3d4de98b555786d973,2022-01-01,3077,1641042451869,20220101,130718,1668774677451926,132,663fd3c5144fd10bd5ca6611a9a5b92d,307720220101130718,47251869,14.400001,18,727.745,2,-367,1113,-2.2220001,6.2000003,0.0,0,0,False,False,False,False,False,False,False,False,False,False,0,False,0,53.2,False,False,0,False,False,False,0,0,False,0,False,-4.019345,8,False,False,0.0,0.0,0.0,0.0,False,0,49621.44,False,False,False,9.0,0.0,34,34,33,33,10.0,True,False,0,False,4,10.55,10.03,9.09,10.05,2022-01-01 13:06:51.520,2022-11-18 12:31:17.451926025
